Sr No,Name,Symbol,Date,Day,DDay,Month,Year,High,Low,Open,Close,Volume,Marketcap
5071,Binance Coin,BNB,5/24/2021,24,24-May,May,2021,350.2731089,258.6226999,261.1195426,345.309636,6066277282,52981857815
5072,Binance Coin,BNB,5/25/2021,25,25-May,May,2021,374.5971934,307.7294563,345.4898515,344.1139724,5656677341,52798403677
5073,Binance Coin,BNB,5/26/2021,26,26-May,May,2021,387.7651844,337.0569788,343.5319809,379.8543064,4502557689,58282146665
5074,Binance Coin,BNB,5/27/2021,27,27-May,May,2021,387.4900859,340.8908285,379.6934786,367.6557937,3965850350,56410493527
5075,Binance Coin,BNB,5/28/2021,28,28-May,May,2021,373.3132255,313.723015,369.8356938,329.8799115,4482824807,50614430478
5076,Binance Coin,BNB,5/29/2021,29,29-May,May,2021,346.9239557,296.5707371,328.9868461,305.0521665,3070017878,46805037636
5077,Binance Coin,BNB,5/30/2021,30,30-May,May,2021,337.74236,292.8523455,305.0425685,325.7840386,3246314973,49985988837
5078,Binance Coin,BNB,5/31/2021,31,31-May,May,2021,355.9771462,307.9440222,325.8081277,354.3293448,3865691845,54365777869
5079,Binance Coin,BNB,6/1/2021,1,1-Jun,Jun,2021,364.3201248,340.4742431,353.7825339,362.7946456,3425775257,55664633494
5080,Binance Coin,BNB,6/2/2021,2,2-Jun,Jun,2021,418.6651282,350.9567921,362.3608616,401.2623147,4486850584,61566839406
5081,Binance Coin,BNB,6/3/2021,3,3-Jun,Jun,2021,432.3081031,392.0331653,401.7608227,427.8079296,4370188399,65639810000
5082,Binance Coin,BNB,6/4/2021,4,4-Jun,Jun,2021,428.4431351,366.2748359,428.1873628,391.3953106,4951450795,60052916384
5083,Binance Coin,BNB,6/5/2021,5,5-Jun,Jun,2021,425.902754,375.0674919,390.9587928,390.4318459,3956143113,59905089190
5084,Binance Coin,BNB,6/6/2021,6,6-Jun,Jun,2021,400.0411756,382.3449611,390.2367243,393.8202134,2101917655,60424976236
5085,Binance Coin,BNB,6/7/2021,7,7-Jun,Jun,2021,407.3756716,355.9754652,393.6546725,357.3102171,2927240962,54823141744
5086,Binance Coin,BNB,6/8/2021,8,8-Jun,Jun,2021,365.9231904,320.2379987,358.1654438,354.0013742,4491122307,54315456382
5087,Binance Coin,BNB,6/9/2021,9,9-Jun,Jun,2021,378.7413596,334.4190882,352.765924,375.7346717,3543408536,57650059188
5088,Binance Coin,BNB,6/10/2021,10,10-Jun,Jun,2021,376.9502005,345.5176649,375.6689998,352.1831876,2505012942,54036486743
5089,Binance Coin,BNB,6/11/2021,11,11-Jun,Jun,2021,365.3039988,341.4773544,352.084851,345.9336739,2269923678,53077605761
5090,Binance Coin,BNB,6/12/2021,12,12-Jun,Jun,2021,348.8785831,325.8177097,345.9017107,343.7410201,2146761411,52741180523
5091,Binance Coin,BNB,6/13/2021,13,13-Jun,Jun,2021,369.058054,331.1119298,344.0428347,366.6489535,2171880359,56256011121
5092,Binance Coin,BNB,6/14/2021,14,14-Jun,Jun,2021,377.0186333,355.3109424,365.7547061,368.7927587,2271215183,56584941354
5093,Binance Coin,BNB,6/15/2021,15,15-Jun,Jun,2021,379.6598509,363.9350105,372.7368361,373.5661538,2246535807,57317337202
5094,Binance Coin,BNB,6/16/2021,16,16-Jun,Jun,2021,366.81661,343.6485624,366.81661,347.0334361,1626149384,53246345449
5095,Binance Coin,BNB,6/17/2021,17,17-Jun,Jun,2021,362.2593968,346.0375216,347.2123655,352.7385193,1379161855,54121692902
5096,Binance Coin,BNB,6/18/2021,18,18-Jun,Jun,2021,357.0742751,328.0473397,353.0133536,336.8096892,1613940591,51677686349
5097,Binance Coin,BNB,6/19/2021,19,19-Jun,Jun,2021,345.4595918,332.0965062,337.5522879,335.7128437,1140833816,51509394171
5098,Binance Coin,BNB,6/20/2021,20,20-Jun,Jun,2021,340.7895113,310.7758875,334.6509485,340.0671857,1756674565,52177493482
5099,Binance Coin,BNB,6/21/2021,21,21-Jun,Jun,2021,341.7993509,269.4336883,339.3266311,270.9844394,2911962314,41577927585
5100,Binance Coin,BNB,6/22/2021,22,22-Jun,Jun,2021,291.022597,226.2978429,270.793395,261.8180837,4089344405,40171507065
5101,Binance Coin,BNB,6/23/2021,23,23-Jun,Jun,2021,309.1264337,252.2031378,262.0581816,294.4902944,3170293549,45184499011
5102,Binance Coin,BNB,6/24/2021,24,24-Jun,Jun,2021,316.1907726,281.9847018,296.2639357,308.3970467,2323626593,47318252297
5103,Binance Coin,BNB,6/25/2021,25,25-Jun,Jun,2021,313.9770762,275.8381809,308.5820462,281.6209029,2317971593,43209910988
5104,Binance Coin,BNB,6/26/2021,26,26-Jun,Jun,2021,289.9497927,264.6010042,281.1339396,279.4380433,1921847994,42874988514
5105,Binance Coin,BNB,6/27/2021,27,27-Jun,Jun,2021,291.1489277,270.2899018,279.8653017,290.5670199,1521388056,44582539628
5106,Binance Coin,BNB,6/28/2021,28,28-Jun,Jun,2021,298.7205985,283.9518554,290.8187094,289.5341182,1722578691,44424058538
5107,Binance Coin,BNB,6/29/2021,29,29-Jun,Jun,2021,315.4393445,289.2211469,289.91913,300.2115481,1946428384,46062327532
5108,Binance Coin,BNB,6/30/2021,30,30-Jun,Jun,2021,304.8013701,281.7780133,300.9587943,303.2958769,1903538448,46535565043
5109,XRP,XRP,1/1/2018,1,1-Jan,Jan,2018,2.391030073,2.148969889,2.296020031,2.391030073,1894230016,92626457504
5110,XRP,XRP,1/2/2018,2,2-Jan,Jan,2018,2.489190102,2.24793005,2.369479895,2.480900049,3171010048,96107944451
5111,XRP,XRP,1/3/2018,3,3-Jan,Jan,2018,3.279380083,2.443150043,2.464099884,3.105370045,6635879936,1.20E+11
5112,XRP,XRP,1/4/2018,4,4-Jan,Jan,2018,3.841939926,3.117340088,3.117340088,3.196630001,8103660032,1.24E+11
5113,XRP,XRP,1/5/2018,5,5-Jan,Jan,2018,3.564680099,2.825609922,3.300810099,3.048710108,6288500224,1.18E+11
5114,XRP,XRP,1/6/2018,6,6-Jan,Jan,2018,3.236560106,2.989919901,3.021049976,3.09397006,2777560064,1.20E+11
5115,XRP,XRP,1/7/2018,7,7-Jan,Jan,2018,3.48725009,3.083820105,3.092959881,3.377810001,2395150080,1.31E+11
5116,XRP,XRP,1/8/2018,8,8-Jan,Jan,2018,3.363569975,2.065520048,3.363569975,2.456209898,3315259904,95151474965
5117,XRP,XRP,1/9/2018,9,9-Jan,Jan,2018,2.52895999,1.980659962,2.443459988,2.101779938,3694700032,81421159857
5118,XRP,XRP,1/10/2018,10,10-Jan,Jan,2018,2.158869982,1.695189953,2.129909992,1.974920034,4833639936,76506707920
5119,XRP,XRP,1/11/2018,11,11-Jan,Jan,2018,2.248980045,1.615270019,1.980209947,1.950799942,6296119808,75572319796
5120,XRP,XRP,1/12/2018,12,12-Jan,Jan,2018,2.156820059,1.86729002,1.940479994,2.043230057,3330810112,79152978766
5121,XRP,XRP,1/13/2018,13,13-Jan,Jan,2018,2.118700027,1.98202002,2.05140996,2.021349907,2130169984,78305366321
5122,XRP,XRP,1/14/2018,14,14-Jan,Jan,2018,2.018520117,1.811840057,2.018520117,1.861189961,1978200064,72100905208
5123,XRP,XRP,1/15/2018,15,15-Jan,Jan,2018,1.900810003,1.665289998,1.856250048,1.676730037,1838460032,64955082926
5124,XRP,XRP,1/16/2018,16,16-Jan,Jan,2018,1.701380014,0.909313023,1.678359985,1.179239988,5687960064,45682746768
5125,XRP,XRP,1/17/2018,17,17-Jan,Jan,2018,1.376729965,0.897796988,1.183680058,1.306339979,7251210240,50606491820
5126,XRP,XRP,1/18/2018,18,18-Jan,Jan,2018,1.73318994,1.256049991,1.30558002,1.596580029,9110439936,61850140629
5127,XRP,XRP,1/19/2018,19,19-Jan,Jan,2018,1.702139974,1.501340032,1.58217001,1.552049994,3697430016,60125086600
5128,XRP,XRP,1/20/2018,20,20-Jan,Jan,2018,1.628329992,1.502740026,1.562839985,1.578619957,2346449920,61154385624
5129,XRP,XRP,1/21/2018,21,21-Jan,Jan,2018,1.576230049,1.343029976,1.576230049,1.38004005,2840750080,53461566645
5130,XRP,XRP,1/22/2018,22,22-Jan,Jan,2018,1.428410053,1.163079977,1.391610026,1.357349992,2642510080,52582575495
5131,XRP,XRP,1/23/2018,23,23-Jan,Jan,2018,1.434720039,1.204259992,1.353189945,1.337069988,2977080064,51796945678
5132,XRP,XRP,1/24/2018,24,24-Jan,Jan,2018,1.424960017,1.30783999,1.352120042,1.357149959,1853440000,52574827666
5133,XRP,XRP,1/25/2018,25,25-Jan,Jan,2018,1.384840012,1.292870045,1.363250017,1.312229991,986067968,50834665371
5134,XRP,XRP,1/26/2018,26,26-Jan,Jan,2018,1.326020002,1.13499999,1.308920026,1.217270017,2037570048,47155996370
5135,XRP,XRP,1/27/2018,27,27-Jan,Jan,2018,1.239480019,1.189440012,1.217890024,1.219110012,689100992,47227276392
5136,XRP,XRP,1/28/2018,28,28-Jan,Jan,2018,1.438120008,1.223889947,1.223889947,1.399600029,1327360000,54219304278
5137,XRP,XRP,1/29/2018,29,29-Jan,Jan,2018,1.405249953,1.299129963,1.399209976,1.32396996,1073680000,51289462908
5138,XRP,XRP,1/30/2018,30,30-Jan,Jan,2018,1.328179955,1.13112998,1.328179955,1.138560057,1134640000,44106838439
5139,XRP,XRP,1/31/2018,31,31-Jan,Jan,2018,1.190930009,1.036610007,1.130660057,1.162389994,1264029952,45029992212
5140,XRP,XRP,2/1/2018,1,1-Feb,Feb,2018,1.16260004,0.93037802,1.16087997,0.962530017,1410419968,37547540521
5141,XRP,XRP,2/2/2018,2,2-Feb,Feb,2018,0.96064198,0.635185003,0.96064198,0.884783983,3529760000,34514730026
5142,XRP,XRP,2/3/2018,3,3-Feb,Feb,2018,0.974798977,0.761635005,0.891991973,0.924043,1988960000,36046192831
5143,XRP,XRP,2/4/2018,4,4-Feb,Feb,2018,0.952947021,0.796820998,0.913417995,0.815702975,1190960000,31819934387
5144,XRP,XRP,2/5/2018,5,5-Feb,Feb,2018,0.833866,0.675827026,0.825942993,0.691798985,1286179968,26986536508
5145,XRP,XRP,2/6/2018,6,6-Feb,Feb,2018,0.786004007,0.588360012,0.705120981,0.776392996,2361139968,30286482112
5146,XRP,XRP,2/7/2018,7,7-Feb,Feb,2018,0.805477977,0.706950009,0.774576008,0.723895013,1133369984,28238576299
5147,XRP,XRP,2/8/2018,8,8-Feb,Feb,2018,0.80697,0.72261101,0.729251981,0.805262983,947315008,31412678173
5148,XRP,XRP,2/9/2018,9,9-Feb,Feb,2018,0.954428017,0.771539986,0.797140002,0.954428017,1690339968,37231487854
5149,XRP,XRP,2/10/2018,10,10-Feb,Feb,2018,1.300590038,0.947251022,0.947251022,1.070739985,4682010112,41768727766
5150,XRP,XRP,2/11/2018,11,11-Feb,Feb,2018,1.075099945,0.929767013,1.067330003,1.004160047,2555310080,39171494176
5151,XRP,XRP,2/12/2018,12,12-Feb,Feb,2018,1.106729984,1.006500006,1.006500006,1.081009984,1756290048,42169352413
5152,XRP,XRP,2/13/2018,13,13-Feb,Feb,2018,1.082929969,1.014709949,1.079740047,1.02741003,921100032,40078458444
5153,XRP,XRP,2/14/2018,14,14-Feb,Feb,2018,1.165099978,1.021289945,1.026080012,1.14162004,1457600000,44533700985
5154,XRP,XRP,2/15/2018,15,15-Feb,Feb,2018,1.16395998,1.111469984,1.139050007,1.146860003,1188530048,44738109276
5155,XRP,XRP,2/16/2018,16,16-Feb,Feb,2018,1.151839972,1.112609982,1.144940019,1.138030052,568339008,44393657900
5156,XRP,XRP,2/17/2018,17,17-Feb,Feb,2018,1.217589974,1.13251996,1.137429953,1.204980016,1186729984,47005324901
5157,XRP,XRP,2/18/2018,18,18-Feb,Feb,2018,1.207340002,1.093359947,1.204779983,1.120460033,1113650048,43708265978
5158,XRP,XRP,2/19/2018,19,19-Feb,Feb,2018,1.166429996,1.120970011,1.123149991,1.144420028,556304000,44642926789
5159,XRP,XRP,2/20/2018,20,20-Feb,Feb,2018,1.174479961,1.083649993,1.144549966,1.089460015,806673024,42498980287
5160,XRP,XRP,2/21/2018,21,21-Feb,Feb,2018,1.095880032,0.998880982,1.081990004,1.015390038,871526016,39609567670
5161,XRP,XRP,2/22/2018,22,22-Feb,Feb,2018,1.047320008,0.922457993,1.01225996,0.941788018,889707008,36738411366
5162,XRP,XRP,2/23/2018,23,23-Feb,Feb,2018,1.027209997,0.898285985,0.934176028,0.998854995,896403968,39050038644
5163,XRP,XRP,2/24/2018,24,24-Feb,Feb,2018,1.013939977,0.929455996,0.997659028,0.95440203,489920000,37312157402
5164,XRP,XRP,2/25/2018,25,25-Feb,Feb,2018,0.967597008,0.915278971,0.951977015,0.943486989,360271008,36885437636
5165,XRP,XRP,2/26/2018,26,26-Feb,Feb,2018,0.970906019,0.913402975,0.943704009,0.956858993,458612992,37408213331
5166,XRP,XRP,2/27/2018,27,27-Feb,Feb,2018,0.972580016,0.944976985,0.959302008,0.947305024,312712992,37034701591
5167,XRP,XRP,2/28/2018,28,28-Feb,Feb,2018,0.955550015,0.903787017,0.944697022,0.904582977,329529984,35364493451
5168,XRP,XRP,3/1/2018,1,1-Mar,Mar,2018,0.953796029,0.890630007,0.904130995,0.928346992,475256992,36293542331
5169,XRP,XRP,3/2/2018,2,2-Mar,Mar,2018,0.933911979,0.902285993,0.926638007,0.910143971,271036000,35579309844
5170,XRP,XRP,3/3/2018,3,3-Mar,Mar,2018,0.926512003,0.903603971,0.908785999,0.907804012,280852992,35487834666
5171,XRP,XRP,3/4/2018,4,4-Mar,Mar,2018,1.026309967,0.895618021,0.906008005,1.005540013,797225984,39308526146
5172,XRP,XRP,3/5/2018,5,5-Mar,Mar,2018,1.08020997,0.956116021,1.014289975,0.95936799,1706819968,37503572321
5173,XRP,XRP,3/6/2018,6,6-Mar,Mar,2018,0.991306007,0.916863024,0.954447985,0.922887027,875180032,36077458649
5174,XRP,XRP,3/7/2018,7,7-Mar,Mar,2018,0.930658996,0.824895024,0.924377978,0.871209979,809598016,34057303602
5175,XRP,XRP,3/8/2018,8,8-Mar,Mar,2018,0.888562024,0.825387001,0.872507989,0.825856984,499496000,32284366089
5176,XRP,XRP,3/9/2018,9,9-Mar,Mar,2018,0.856181979,0.75148499,0.826121986,0.849761009,989203008,33218820222
5177,XRP,XRP,3/10/2018,10,10-Mar,Mar,2018,0.860442996,0.793735981,0.854871988,0.796626985,402670016,31141708195
5178,XRP,XRP,3/11/2018,11,11-Mar,Mar,2018,0.840407014,0.775736988,0.795764983,0.831121981,472972000,32490185241
5179,XRP,XRP,3/12/2018,12,12-Mar,Mar,2018,0.838328004,0.78788197,0.832126975,0.801047981,355031008,31314533735
5180,XRP,XRP,3/13/2018,13,13-Mar,Mar,2018,0.805728972,0.778470993,0.798451006,0.789710999,279679008,30871158542
5181,XRP,XRP,3/14/2018,14,14-Mar,Mar,2018,0.799080014,0.676010013,0.78956902,0.701901972,479148992,27438554006
5182,XRP,XRP,3/15/2018,15,15-Mar,Mar,2018,0.730673015,0.643845022,0.702912986,0.697269022,888345024,27257442083
5183,XRP,XRP,3/16/2018,16,16-Mar,Mar,2018,0.711780012,0.674462974,0.699063003,0.689260006,502740000,26944356526
5184,XRP,XRP,3/17/2018,17,17-Mar,Mar,2018,0.689433992,0.626708984,0.687744975,0.637856007,319824000,24934885930
5185,XRP,XRP,3/18/2018,18,18-Mar,Mar,2018,0.677591026,0.548815012,0.634465992,0.658776999,923606016,25752723731
5186,XRP,XRP,3/19/2018,19,19-Mar,Mar,2018,0.749080002,0.640012026,0.672125995,0.749080002,1096930048,29284604563
5187,XRP,XRP,3/20/2018,20,20-Mar,Mar,2018,0.736759007,0.673426986,0.736759007,0.709807992,814275968,27749301270
5188,XRP,XRP,3/21/2018,21,21-Mar,Mar,2018,0.720610023,0.679162025,0.713055015,0.693664014,527324000,27118166203
5189,XRP,XRP,3/22/2018,22,22-Mar,Mar,2018,0.701350987,0.636740983,0.693144977,0.662742972,449041984,25909425483
5190,XRP,XRP,3/23/2018,23,23-Mar,Mar,2018,0.663110971,0.625258029,0.663110971,0.643173993,387164000,25144390549
5191,XRP,XRP,3/24/2018,24,24-Mar,Mar,2018,0.679607987,0.640515983,0.646214008,0.641264975,390740000,25069759669
5192,XRP,XRP,3/25/2018,25,25-Mar,Mar,2018,0.657212973,0.631901026,0.638631999,0.641875029,229352000,25093607148
5193,XRP,XRP,3/26/2018,26,26-Mar,Mar,2018,0.644120991,0.585922003,0.642683029,0.599462986,384504992,23435542779
5194,XRP,XRP,3/27/2018,27,27-Mar,Mar,2018,0.60433197,0.565132022,0.599026024,0.57791698,351380992,22593218558
5195,XRP,XRP,3/28/2018,28,28-Mar,Mar,2018,0.594022989,0.572827995,0.577511013,0.578001976,258298000,22596541567
5196,XRP,XRP,3/29/2018,29,29-Mar,Mar,2018,0.578639984,0.511511028,0.577767015,0.511511028,420550016,19997127300
5197,XRP,XRP,3/30/2018,30,30-Mar,Mar,2018,0.531275988,0.484362006,0.513267994,0.509564996,518219008,19921199401
5198,XRP,XRP,3/31/2018,31,31-Mar,Mar,2018,0.529406011,0.505167007,0.510617018,0.512353003,293208000,20030194925
5199,XRP,XRP,4/1/2018,1,1-Apr,Apr,2018,0.515437007,0.466223001,0.513854027,0.485080987,297868992,18964009158
5200,XRP,XRP,4/2/2018,2,2-Apr,Apr,2018,0.510446012,0.478596002,0.486066997,0.500688016,262342000,19574157342
5201,XRP,XRP,4/3/2018,3,3-Apr,Apr,2018,0.562698007,0.499657989,0.501532972,0.558044016,578238976,21816462667
5202,XRP,XRP,4/4/2018,4,4-Apr,Apr,2018,0.563117027,0.498486996,0.554569006,0.501631021,415257984,19611023475
5203,XRP,XRP,4/5/2018,5,5-Apr,Apr,2018,0.505882025,0.484490007,0.501950026,0.495801002,358755008,19383102419
5204,XRP,XRP,4/6/2018,6,6-Apr,Apr,2018,0.498089999,0.465615004,0.494780988,0.476431012,218156000,18625841555
5205,XRP,XRP,4/7/2018,7,7-Apr,Apr,2018,0.495667011,0.474575013,0.476850986,0.487866998,209076000,19072926493
5206,XRP,XRP,4/8/2018,8,8-Apr,Apr,2018,0.501417994,0.487590998,0.48822701,0.50039798,137548000,19562819931
5207,XRP,XRP,4/9/2018,9,9-Apr,Apr,2018,0.512142003,0.482573003,0.501200974,0.491854995,271775008,19228835441
5208,XRP,XRP,4/10/2018,10,10-Apr,Apr,2018,0.493645012,0.482838988,0.492134005,0.491930991,154495008,19231806625
5209,XRP,XRP,4/11/2018,11,11-Apr,Apr,2018,0.548455,0.48902601,0.492567986,0.539506018,341707008,21091728443
5210,XRP,XRP,4/12/2018,12,12-Apr,Apr,2018,0.644518018,0.506542981,0.53865701,0.628736973,1346739968,24597948740
5211,XRP,XRP,4/13/2018,13,13-Apr,Apr,2018,0.693112016,0.605816007,0.630092978,0.638086975,1245170048,24963746873
5212,XRP,XRP,4/14/2018,14,14-Apr,Apr,2018,0.661508024,0.61630702,0.637380004,0.632184029,626268032,24732805014
5213,XRP,XRP,4/15/2018,15,15-Apr,Apr,2018,0.682533979,0.634142995,0.634882987,0.682533979,609636992,26702637741
5214,XRP,XRP,4/16/2018,16,16-Apr,Apr,2018,0.687165022,0.638610005,0.682295978,0.663296998,531996000,25950032534
5215,XRP,XRP,4/17/2018,17,17-Apr,Apr,2018,0.677356005,0.654345989,0.664889991,0.65693301,442352992,25701055067
5216,XRP,XRP,4/18/2018,18,18-Apr,Apr,2018,0.72142601,0.65705198,0.65705198,0.708931983,624049024,27735401282
5217,XRP,XRP,4/19/2018,19,19-Apr,Apr,2018,0.791975975,0.706840992,0.712059021,0.791975975,878328000,30984314668
5218,XRP,XRP,4/20/2018,20,20-Apr,Apr,2018,0.938354015,0.791172028,0.791172028,0.924465001,2344069888,36167654650
5219,XRP,XRP,4/21/2018,21,21-Apr,Apr,2018,0.925020993,0.82111299,0.925020993,0.873103023,1563970048,34158229655
5220,XRP,XRP,4/22/2018,22,22-Apr,Apr,2018,0.911900997,0.848091006,0.866819978,0.869994998,946398976,34036636008
5221,XRP,XRP,4/23/2018,23,23-Apr,Apr,2018,0.886290014,0.863304019,0.866577983,0.876657009,674545024,34317793232
5222,XRP,XRP,4/24/2018,24,24-Apr,Apr,2018,0.965610027,0.873565972,0.876012027,0.934781015,1572930048,36593127159
5223,XRP,XRP,4/25/2018,25,25-Apr,Apr,2018,0.932771027,0.779231012,0.932771027,0.800607026,1614050048,31340724464
5224,XRP,XRP,4/26/2018,26,26-Apr,Apr,2018,0.852414012,0.771786988,0.801774025,0.852414012,1028590016,33368771823
5225,XRP,XRP,4/27/2018,27,27-Apr,Apr,2018,0.859641016,0.813884974,0.851139009,0.813884974,673793024,31860507753
5226,XRP,XRP,4/28/2018,28,28-Apr,Apr,2018,0.887591004,0.812062979,0.812062979,0.863803983,788718976,33814647080
5227,XRP,XRP,4/29/2018,29,29-Apr,Apr,2018,0.904945016,0.834479988,0.864399016,0.872777998,896313984,34165945109
5228,XRP,XRP,4/30/2018,30,30-Apr,Apr,2018,0.87678802,0.831207991,0.871403992,0.837938011,575363968,32802091383
5229,XRP,XRP,5/1/2018,1,1-May,May,2018,0.84206897,0.797825992,0.838355005,0.841407001,630809024,32944324345
5230,XRP,XRP,5/2/2018,2,2-May,May,2018,0.864279985,0.831713021,0.839354992,0.859094024,544425984,33636838508
5231,XRP,XRP,5/3/2018,3,3-May,May,2018,0.892916024,0.847319007,0.85898,0.884465992,725228992,34651838439
5232,XRP,XRP,5/4/2018,4,4-May,May,2018,0.927694976,0.866922021,0.881536007,0.895442009,1007609984,35081859015
5233,XRP,XRP,5/5/2018,5,5-May,May,2018,0.922353983,0.895561993,0.895561993,0.905103028,668800000,35460360179
5234,XRP,XRP,5/6/2018,6,6-May,May,2018,0.918675005,0.855971992,0.904235005,0.871424019,640057024,34140875579
5235,XRP,XRP,5/7/2018,7,7-May,May,2018,0.871236026,0.812933028,0.871213973,0.832641006,602534976,32621425142
5236,XRP,XRP,5/8/2018,8,8-May,May,2018,0.846992016,0.803568006,0.833086014,0.813970029,465040992,31889927859
5237,XRP,XRP,5/9/2018,9,9-May,May,2018,0.819968998,0.770299971,0.813392997,0.802043021,611574976,31422648759
5238,XRP,XRP,5/10/2018,10,10-May,May,2018,0.808914006,0.757341981,0.803211987,0.758237004,399324000,29706405924
5239,XRP,XRP,5/11/2018,11,11-May,May,2018,0.761326015,0.656026006,0.756578028,0.684948027,991409024,26843090365
5240,XRP,XRP,5/12/2018,12,12-May,May,2018,0.714918017,0.639770985,0.685772002,0.696735024,596684992,27305022521
5241,XRP,XRP,5/13/2018,13,13-May,May,2018,0.758976996,0.680971026,0.69808501,0.745747983,532488000,29225840434
5242,XRP,XRP,5/14/2018,14,14-May,May,2018,0.756982982,0.707692981,0.744701028,0.740898013,613462016,29035769088
5243,XRP,XRP,5/15/2018,15,15-May,May,2018,0.75226903,0.692667007,0.738937974,0.698588014,422980000,27377641532
5244,XRP,XRP,5/16/2018,16,16-May,May,2018,0.714080989,0.669438004,0.695919991,0.714080989,429641984,27984811710
5245,XRP,XRP,5/17/2018,17,17-May,May,2018,0.714618027,0.661212981,0.713388026,0.667309999,337999008,26151857706
5246,XRP,XRP,5/18/2018,18,18-May,May,2018,0.685625017,0.65338999,0.665400028,0.680293977,344944000,26660700253
5247,XRP,XRP,5/19/2018,19,19-May,May,2018,0.690450013,0.665895998,0.680759013,0.67671299,249039008,26520360977
5248,XRP,XRP,5/20/2018,20,20-May,May,2018,0.704613984,0.67334801,0.677258015,0.700244009,275614016,27442540120
5249,XRP,XRP,5/21/2018,21,21-May,May,2018,0.703050971,0.676203012,0.700441003,0.681586981,250480992,26711372882
5250,XRP,XRP,5/22/2018,22,22-May,May,2018,0.682932973,0.644587994,0.68215102,0.645567,234712992,25299750226
5251,XRP,XRP,5/23/2018,23,23-May,May,2018,0.649120986,0.586996973,0.648634017,0.599593997,482480992,23498069816
5252,XRP,XRP,5/24/2018,24,24-May,May,2018,0.640258014,0.589272022,0.599206984,0.631996989,440532992,24767942357
5253,XRP,XRP,5/25/2018,25,25-May,May,2018,0.636207998,0.60333401,0.63292402,0.611001015,289816000,23945109784
5254,XRP,XRP,5/26/2018,26,26-May,May,2018,0.62649399,0.603799999,0.610117972,0.612707973,213242000,24012007060
5255,XRP,XRP,5/27/2018,27,27-May,May,2018,0.612883985,0.60332799,0.612039983,0.60788101,186963008,23822837083
5256,XRP,XRP,5/28/2018,28,28-May,May,2018,0.609781027,0.552299023,0.60836798,0.552299023,327903008,21644580268
5257,XRP,XRP,5/29/2018,29,29-May,May,2018,0.610749006,0.551635027,0.556083977,0.601240993,380744000,23562615694
5258,XRP,XRP,5/30/2018,30,30-May,May,2018,0.62767899,0.590058029,0.603769004,0.60581702,320604992,23741948989
5259,XRP,XRP,5/31/2018,31,31-May,May,2018,0.621635973,0.596089005,0.603452027,0.612622023,283328000,24008636723
5260,XRP,XRP,6/1/2018,1,1-Jun,Jun,2018,0.624823987,0.60906899,0.612892985,0.623363972,263088000,24461754519
5261,XRP,XRP,6/2/2018,2,2-Jun,Jun,2018,0.648981988,0.619476974,0.623462021,0.643450975,315206016,25249999048
5262,XRP,XRP,6/3/2018,3,3-Jun,Jun,2018,0.673593998,0.640891016,0.643411994,0.671204984,327804000,26339108357
5263,XRP,XRP,6/4/2018,4,4-Jun,Jun,2018,0.703622997,0.644603014,0.692466021,0.661424994,558131008,25955326234
5264,XRP,XRP,6/5/2018,5,5-Jun,Jun,2018,0.683839977,0.641427994,0.661898017,0.677015007,386328000,26567101622
5265,XRP,XRP,6/6/2018,6,6-Jun,Jun,2018,0.681667984,0.660058975,0.67790103,0.674796999,273966016,26480063918
5266,XRP,XRP,6/7/2018,7,7-Jun,Jun,2018,0.688223004,0.673146009,0.675312996,0.678128004,244568000,26612667217
5267,XRP,XRP,6/8/2018,8,8-Jun,Jun,2018,0.679668009,0.660803974,0.677586019,0.67434299,221887008,26464127494
5268,XRP,XRP,6/9/2018,9,9-Jun,Jun,2018,0.67889303,0.659754992,0.674777985,0.659754992,175990000,25891631461
5269,XRP,XRP,6/10/2018,10,10-Jun,Jun,2018,0.65951401,0.561236978,0.65951401,0.588126004,492555008,23080600594
5270,XRP,XRP,6/11/2018,11,11-Jun,Jun,2018,0.604066014,0.568720996,0.586197972,0.604066014,336547008,23706154937
5271,XRP,XRP,6/12/2018,12,12-Jun,Jun,2018,0.602138996,0.556653023,0.602136016,0.562933028,309544000,22091918627
5272,XRP,XRP,6/13/2018,13,13-Jun,Jun,2018,0.564642012,0.517036021,0.562844992,0.534663022,359864992,20982481909
5273,XRP,XRP,6/14/2018,14,14-Jun,Jun,2018,0.570590019,0.52661401,0.535435021,0.561306,379824992,22028624987
5274,XRP,XRP,6/15/2018,15,15-Jun,Jun,2018,0.560061991,0.534300983,0.560061991,0.537706971,241684992,21102475042
5275,XRP,XRP,6/16/2018,16,16-Jun,Jun,2018,0.539292991,0.523588002,0.537105978,0.534784019,202682000,20987761016
5276,XRP,XRP,6/17/2018,17,17-Jun,Jun,2018,0.538881004,0.52521503,0.535535991,0.528216004,166028000,20729997855
5277,XRP,XRP,6/18/2018,18,18-Jun,Jun,2018,0.547793984,0.511833012,0.528819978,0.537495017,276527008,21094155037
5278,XRP,XRP,6/19/2018,19,19-Jun,Jun,2018,0.558058977,0.534595013,0.538613975,0.549620986,255400000,21570043602
5279,XRP,XRP,6/20/2018,20,20-Jun,Jun,2018,0.550553977,0.525858998,0.54973799,0.539286017,256920000,21164443378
5280,XRP,XRP,6/21/2018,21,21-Jun,Jun,2018,0.547007024,0.530696988,0.539228022,0.534775019,194312000,20987407809
